entry_id,line_number,entry_date,timestamp,entity_id,cost_center_id,account_code,account_name,financial_statement,financial_class,entry_type,currency_code,amount_local,exchange_rate_to_usd,amount_usd,document_reference,description
GL-2024-00000263,2,2024-01-02,2024-01-02 20:07:26,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,5093.79,1.0,5093.79,DOC-2401-786753,Liquidación y cobro de factura por transferencia ref: DOC-2401-786753
GL-2024-00000264,1,2024-01-02,2024-01-02 20:21:10,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,33154.45,1.0,33154.45,DOC-2401-859894,Facturación suscripción anual SaaS cliente ref: DOC-2401-859894
GL-2024-00000264,2,2024-01-02,2024-01-02 20:21:10,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,33154.45,1.0,33154.45,DOC-2401-859894,Facturación suscripción anual SaaS cliente ref: DOC-2401-859894
GL-2024-00000265,1,2024-01-02,2024-01-02 20:25:34,ENT-04,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,VES,102487.14,0.027520232011306746,2820.47,DOC-2401-704495,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-704495
GL-2024-00000265,2,2024-01-02,2024-01-02 20:25:34,ENT-04,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,VES,102487.14,0.027520232011306746,2820.47,DOC-2401-704495,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-704495
GL-2024-00000266,1,2024-01-02,2024-01-02 20:28:11,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,11862.93,1.0,11862.93,DOC-2401-192765,Facturación suscripción anual SaaS cliente ref: DOC-2401-192765
GL-2024-00000266,2,2024-01-02,2024-01-02 20:28:11,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,11862.93,1.0,11862.93,DOC-2401-192765,Facturación suscripción anual SaaS cliente ref: DOC-2401-192765
GL-2024-00000267,1,2024-01-02,2024-01-02 20:37:08,ENT-01,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,USD,3385.45,1.0,3385.45,DOC-2401-917727,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-917727
GL-2024-00000267,2,2024-01-02,2024-01-02 20:37:08,ENT-01,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,3385.45,1.0,3385.45,DOC-2401-917727,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-917727
GL-2024-00000268,1,2024-01-02,2024-01-02 20:48:46,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,22341.38,1.0,22341.38,DOC-2401-646880,Liquidación y cobro de factura por transferencia ref: DOC-2401-646880
GL-2024-00000268,2,2024-01-02,2024-01-02 20:48:46,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,22341.38,1.0,22341.38,DOC-2401-646880,Liquidación y cobro de factura por transferencia ref: DOC-2401-646880
GL-2024-00000269,1,2024-01-02,2024-01-02 20:52:13,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,18318.62,1.0,18318.62,DOC-2401-264475,Facturación suscripción anual SaaS cliente ref: DOC-2401-264475
GL-2024-00000269,2,2024-01-02,2024-01-02 20:52:13,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,18318.62,1.0,18318.62,DOC-2401-264475,Facturación suscripción anual SaaS cliente ref: DOC-2401-264475
GL-2024-00000270,1,2024-01-02,2024-01-02 20:54:00,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,34414.21,1.0,34414.21,DOC-2401-881751,Liquidación y cobro de factura por transferencia ref: DOC-2401-881751
GL-2024-00000270,2,2024-01-02,2024-01-02 20:54:00,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,34414.21,1.0,34414.21,DOC-2401-881751,Liquidación y cobro de factura por transferencia ref: DOC-2401-881751
GL-2024-00000271,1,2024-01-02,2024-01-02 20:57:21,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,17694.46,1.0,17694.46,DOC-2401-200461,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-200461
GL-2024-00000271,2,2024-01-02,2024-01-02 20:57:21,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,17694.46,1.0,17694.46,DOC-2401-200461,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-200461
GL-2024-00000272,1,2024-01-02,2024-01-02 21:11:51,ENT-01,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,USD,8416.18,1.0,8416.18,DOC-2401-272674,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-272674"
GL-2024-00000272,2,2024-01-02,2024-01-02 21:11:51,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,8416.18,1.0,8416.18,DOC-2401-272674,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-272674"
GL-2024-00000273,1,2024-01-02,2024-01-02 21:26:55,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,39301.99,1.0,39301.99,DOC-2401-752654,Facturación suscripción anual SaaS cliente ref: DOC-2401-752654
GL-2024-00000273,2,2024-01-02,2024-01-02 21:26:55,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,39301.99,1.0,39301.99,DOC-2401-752654,Facturación suscripción anual SaaS cliente ref: DOC-2401-752654
GL-2024-00000274,1,2024-01-02,2024-01-02 21:30:36,ENT-02,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,EUR,19842.69,1.078529465947028,21400.93,DOC-2401-277769,Dispersión de nómina y cargas laborales ref: DOC-2401-277769
GL-2024-00000274,2,2024-01-02,2024-01-02 21:30:36,ENT-02,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,19842.69,1.078529465947028,21400.93,DOC-2401-277769,Dispersión de nómina y cargas laborales ref: DOC-2401-277769
GL-2024-00000275,1,2024-01-02,2024-01-02 21:42:57,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,37895.78,1.078529465947028,40871.72,DOC-2401-700328,Facturación suscripción anual SaaS cliente ref: DOC-2401-700328
GL-2024-00000275,2,2024-01-02,2024-01-02 21:42:57,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,37895.78,1.078529465947028,40871.72,DOC-2401-700328,Facturación suscripción anual SaaS cliente ref: DOC-2401-700328
GL-2024-00000276,1,2024-01-02,2024-01-02 21:49:05,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,24654.2,1.0,24654.2,DOC-2401-575351,Liquidación y cobro de factura por transferencia ref: DOC-2401-575351
GL-2024-00000276,2,2024-01-02,2024-01-02 21:49:05,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,24654.2,1.0,24654.2,DOC-2401-575351,Liquidación y cobro de factura por transferencia ref: DOC-2401-575351
GL-2024-00000277,1,2024-01-02,2024-01-02 22:00:39,ENT-01,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,USD,20957.18,1.0,20957.18,DOC-2401-520983,Pago electrónico a proveedor de hardware ref: DOC-2401-520983
GL-2024-00000277,2,2024-01-02,2024-01-02 22:00:39,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,20957.18,1.0,20957.18,DOC-2401-520983,Pago electrónico a proveedor de hardware ref: DOC-2401-520983
GL-2024-00000278,1,2024-01-02,2024-01-02 22:14:29,ENT-02,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,EUR,27515.15,1.078529465947028,29675.9,DOC-2401-925892,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-925892"
GL-2024-00000278,2,2024-01-02,2024-01-02 22:14:29,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,27515.15,1.078529465947028,29675.9,DOC-2401-925892,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-925892"
GL-2024-00000279,1,2024-01-02,2024-01-02 22:52:06,ENT-03,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,COP,22186500.17,0.00025415094566465636,5638.72,DOC-2401-457621,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-457621"
GL-2024-00000279,2,2024-01-02,2024-01-02 22:52:06,ENT-03,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,22186500.17,0.00025415094566465636,5638.72,DOC-2401-457621,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-457621"
GL-2024-00000280,1,2024-01-02,2024-01-02 23:23:36,ENT-03,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,36935215.71,0.00025415094566465636,9387.12,DOC-2401-312409,Servicios profesionales de ingeniería y datos ref: DOC-2401-312409
GL-2024-00000280,2,2024-01-02,2024-01-02 23:23:36,ENT-03,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,COP,36935215.71,0.00025415094566465636,9387.12,DOC-2401-312409,Servicios profesionales de ingeniería y datos ref: DOC-2401-312409
GL-2024-00000281,1,2024-01-02,2024-01-02 23:36:30,ENT-01,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,USD,1773.74,1.0,1773.74,DOC-2401-161097,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-161097
GL-2024-00000281,2,2024-01-02,2024-01-02 23:36:30,ENT-01,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,1773.74,1.0,1773.74,DOC-2401-161097,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-161097
GL-2024-00000282,1,2024-01-02,2024-01-02 23:43:07,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,16342.2,1.0,16342.2,DOC-2401-500360,Servicios profesionales de ingeniería y datos ref: DOC-2401-500360
GL-2024-00000282,2,2024-01-02,2024-01-02 23:43:07,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,16342.2,1.0,16342.2,DOC-2401-500360,Servicios profesionales de ingeniería y datos ref: DOC-2401-500360
GL-2024-00000283,1,2024-01-02,2024-01-02 23:58:32,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,3441.86,1.0,3441.86,DOC-2401-196593,Servicios profesionales de ingeniería y datos ref: DOC-2401-196593
GL-2024-00000283,2,2024-01-02,2024-01-02 23:58:32,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,3441.86,1.0,3441.86,DOC-2401-196593,Servicios profesionales de ingeniería y datos ref: DOC-2401-196593
GL-2024-00000284,1,2024-01-03,2024-01-03 00:01:05,ENT-01,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,USD,6983.57,1.0,6983.57,DOC-2401-564098,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-564098
GL-2024-00000284,2,2024-01-03,2024-01-03 00:01:05,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,6983.57,1.0,6983.57,DOC-2401-564098,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-564098
GL-2024-00000285,1,2024-01-03,2024-01-03 00:03:01,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,8645.53,1.080030368338641,9337.43,DOC-2401-135313,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-135313
GL-2024-00000285,2,2024-01-03,2024-01-03 00:03:01,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,8645.53,1.080030368338641,9337.43,DOC-2401-135313,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-135313
GL-2024-00000286,1,2024-01-03,2024-01-03 00:08:30,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,12345.92,1.0,12345.92,DOC-2401-397765,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-397765
GL-2024-00000286,2,2024-01-03,2024-01-03 00:08:30,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,12345.92,1.0,12345.92,DOC-2401-397765,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-397765
GL-2024-00000287,1,2024-01-03,2024-01-03 00:15:23,ENT-01,CC-100,6.1.02.01,Gastos de Alquiler de Oficinas y Co-Working,INCOME_STATEMENT,GASTOS,DEBIT,USD,11126.83,1.0,11126.83,DOC-2401-687662,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-687662
GL-2024-00000287,2,2024-01-03,2024-01-03 00:15:23,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,11126.83,1.0,11126.83,DOC-2401-687662,Cuota mensual de arrendamiento y servicios de oficinas ref: DOC-2401-687662
GL-2024-00000288,1,2024-01-03,2024-01-03 00:26:48,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,96534.25,1.0,96534.25,DOC-2401-215045,Dispersión de nómina y cargas laborales ref: DOC-2401-215045
GL-2024-00000288,2,2024-01-03,2024-01-03 00:26:48,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,96534.25,1.0,96534.25,DOC-2401-215045,Dispersión de nómina y cargas laborales ref: DOC-2401-215045
GL-2024-00000289,1,2024-01-03,2024-01-03 00:41:40,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,33512.2,1.080030368338641,36194.19,DOC-2401-420763,Liquidación y cobro de factura por transferencia ref: DOC-2401-420763
GL-2024-00000289,2,2024-01-03,2024-01-03 00:41:40,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,33512.2,1.080030368338641,36194.19,DOC-2401-420763,Liquidación y cobro de factura por transferencia ref: DOC-2401-420763
GL-2024-00000290,1,2024-01-03,2024-01-03 00:43:29,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,17001.89,1.0,17001.89,DOC-2401-300089,Liquidación y cobro de factura por transferencia ref: DOC-2401-300089
GL-2024-00000290,2,2024-01-03,2024-01-03 00:43:29,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,17001.89,1.0,17001.89,DOC-2401-300089,Liquidación y cobro de factura por transferencia ref: DOC-2401-300089
GL-2024-00000291,1,2024-01-03,2024-01-03 00:52:00,ENT-03,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,COP,146492529.38,0.0002535492434897164,37143.07,DOC-2401-616227,Pago electrónico a proveedor de hardware ref: DOC-2401-616227
GL-2024-00000291,2,2024-01-03,2024-01-03 00:52:00,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,146492529.38,0.0002535492434897164,37143.07,DOC-2401-616227,Pago electrónico a proveedor de hardware ref: DOC-2401-616227
GL-2024-00000292,1,2024-01-03,2024-01-03 00:53:27,ENT-01,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,USD,33727.8,1.0,33727.8,DOC-2401-546323,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-546323"
GL-2024-00000292,2,2024-01-03,2024-01-03 00:53:27,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,33727.8,1.0,33727.8,DOC-2401-546323,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-546323"
GL-2024-00000293,1,2024-01-03,2024-01-03 00:59:16,ENT-04,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,VES,1381607.4,0.027402661527488836,37859.72,DOC-2401-274436,Pago electrónico a proveedor de hardware ref: DOC-2401-274436
GL-2024-00000293,2,2024-01-03,2024-01-03 00:59:16,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,VES,1381607.4,0.027402661527488836,37859.72,DOC-2401-274436,Pago electrónico a proveedor de hardware ref: DOC-2401-274436
GL-2024-00000294,1,2024-01-03,2024-01-03 01:11:09,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,31667.73,1.0,31667.73,DOC-2401-492364,Facturación suscripción anual SaaS cliente ref: DOC-2401-492364
GL-2024-00000294,2,2024-01-03,2024-01-03 01:11:09,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,31667.73,1.0,31667.73,DOC-2401-492364,Facturación suscripción anual SaaS cliente ref: DOC-2401-492364
GL-2024-00000295,1,2024-01-03,2024-01-03 01:18:39,ENT-03,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,COP,42899753.32,0.0002535492434897164,10877.2,DOC-2401-922659,Pago electrónico a proveedor de hardware ref: DOC-2401-922659
GL-2024-00000295,2,2024-01-03,2024-01-03 01:18:39,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,42899753.32,0.0002535492434897164,10877.2,DOC-2401-922659,Pago electrónico a proveedor de hardware ref: DOC-2401-922659
GL-2024-00000296,1,2024-01-03,2024-01-03 01:33:32,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,658998.76,0.027402661527488836,18058.32,DOC-2401-105208,Liquidación y cobro de factura por transferencia ref: DOC-2401-105208
GL-2024-00000296,2,2024-01-03,2024-01-03 01:33:32,ENT-04,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,VES,658998.76,0.027402661527488836,18058.32,DOC-2401-105208,Liquidación y cobro de factura por transferencia ref: DOC-2401-105208
GL-2024-00000297,1,2024-01-03,2024-01-03 01:38:28,ENT-04,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,VES,359672.0,0.027402661527488836,9855.97,DOC-2401-697462,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-697462"
GL-2024-00000297,2,2024-01-03,2024-01-03 01:38:28,ENT-04,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,VES,359672.0,0.027402661527488836,9855.97,DOC-2401-697462,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-697462"
GL-2024-00000298,1,2024-01-03,2024-01-03 01:50:52,ENT-03,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,COP,67213570.69,0.0002535492434897164,17041.95,DOC-2401-986998,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-986998
GL-2024-00000298,2,2024-01-03,2024-01-03 01:50:52,ENT-03,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,67213570.69,0.0002535492434897164,17041.95,DOC-2401-986998,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-986998
GL-2024-00000299,1,2024-01-03,2024-01-03 02:01:26,ENT-03,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,COP,233067151.72,0.0002535492434897164,59094.0,DOC-2401-925477,Adquisición de racks y hardware especializado ref: DOC-2401-925477
GL-2024-00000299,2,2024-01-03,2024-01-03 02:01:26,ENT-03,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,COP,233067151.72,0.0002535492434897164,59094.0,DOC-2401-925477,Adquisición de racks y hardware especializado ref: DOC-2401-925477
GL-2024-00000300,1,2024-01-03,2024-01-03 02:05:18,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,9317.31,1.080030368338641,10062.98,DOC-2401-123723,Facturación suscripción anual SaaS cliente ref: DOC-2401-123723
GL-2024-00000300,2,2024-01-03,2024-01-03 02:05:18,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,9317.31,1.080030368338641,10062.98,DOC-2401-123723,Facturación suscripción anual SaaS cliente ref: DOC-2401-123723
GL-2024-00000301,1,2024-01-03,2024-01-03 02:06:23,ENT-03,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,COP,18517822.95,0.0002535492434897164,4695.18,DOC-2401-507927,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-507927
GL-2024-00000301,2,2024-01-03,2024-01-03 02:06:23,ENT-03,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,COP,18517822.95,0.0002535492434897164,4695.18,DOC-2401-507927,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-507927
GL-2024-00000302,1,2024-01-03,2024-01-03 02:13:25,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,137003.22,1.0,137003.22,DOC-2401-616322,Dispersión de nómina y cargas laborales ref: DOC-2401-616322
GL-2024-00000302,2,2024-01-03,2024-01-03 02:13:25,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,137003.22,1.0,137003.22,DOC-2401-616322,Dispersión de nómina y cargas laborales ref: DOC-2401-616322
GL-2024-00000303,1,2024-01-03,2024-01-03 02:19:50,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,39711.28,1.080030368338641,42889.39,DOC-2401-404921,Liquidación y cobro de factura por transferencia ref: DOC-2401-404921
GL-2024-00000303,2,2024-01-03,2024-01-03 02:19:50,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,39711.28,1.080030368338641,42889.39,DOC-2401-404921,Liquidación y cobro de factura por transferencia ref: DOC-2401-404921
GL-2024-00000304,1,2024-01-03,2024-01-03 02:45:12,ENT-02,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,EUR,18268.96,1.080030368338641,19731.03,DOC-2401-758228,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-758228"
GL-2024-00000304,2,2024-01-03,2024-01-03 02:45:12,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,18268.96,1.080030368338641,19731.03,DOC-2401-758228,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-758228"
GL-2024-00000305,1,2024-01-03,2024-01-03 03:05:15,ENT-03,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,COP,24378262.44,0.0002535492434897164,6181.09,DOC-2401-874956,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-874956
GL-2024-00000305,2,2024-01-03,2024-01-03 03:05:15,ENT-03,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,COP,24378262.44,0.0002535492434897164,6181.09,DOC-2401-874956,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-874956
GL-2024-00000306,1,2024-01-03,2024-01-03 03:07:12,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,15327.72,1.080030368338641,16554.4,DOC-2401-273345,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-273345
GL-2024-00000306,2,2024-01-03,2024-01-03 03:07:12,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,15327.72,1.080030368338641,16554.4,DOC-2401-273345,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-273345
GL-2024-00000307,1,2024-01-03,2024-01-03 03:16:23,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,1942.5,1.0,1942.5,DOC-2401-164562,Liquidación y cobro de factura por transferencia ref: DOC-2401-164562
GL-2024-00000307,2,2024-01-03,2024-01-03 03:16:23,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,1942.5,1.0,1942.5,DOC-2401-164562,Liquidación y cobro de factura por transferencia ref: DOC-2401-164562
GL-2024-00000308,1,2024-01-03,2024-01-03 03:22:03,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,6874.2,1.080030368338641,7424.34,DOC-2401-988780,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-988780
